fund_code,index_code,date,nav_unit,nav_accum,daily_return_pct,div_yield_fund_ttm_pct,div_yield_index_did_pct
007751,931157,2025-09-26,1.2794,1.5988,0.4100,8.0585,4.8524
007751,931157,2025-09-29,1.2854,1.6048,0.4700,8.0208,4.8381
007751,931157,2025-09-30,1.2837,1.6031,-0.1300,8.0315,4.8645
007751,931157,2025-10-09,1.2911,1.6105,0.5800,7.9854,4.8415
007751,931157,2025-10-10,1.3004,1.6198,0.7200,7.9283,4.8253
007751,931157,2025-10-13,1.2968,1.6162,-0.2800,7.9503,4.8408
007751,931157,2025-10-14,1.2798,1.6266,0.8000,10.1969,4.7943
007751,931157,2025-10-15,1.2873,1.6341,0.5900,10.1375,4.7808
007751,931157,2025-10-16,1.2938,1.6406,0.5000,10.0866,4.7633
007751,931157,2025-10-17,1.2832,1.6300,-0.8200,8.3775,4.8025
007751,931157,2025-10-20,1.2848,1.6316,0.1200,8.3671,4.7628
007751,931157,2025-10-21,1.2933,1.6401,0.6600,8.3121,4.7406
007751,931157,2025-10-22,1.2954,1.6422,0.1600,8.2986,4.7301
007751,931157,2025-10-23,1.3030,1.6498,0.5900,8.2502,4.6860
007751,931157,2025-10-24,1.3010,1.6478,-0.1500,8.2629,4.7172
007751,931157,2025-10-27,1.3094,1.6562,0.6500,8.2099,4.6793
007751,931157,2025-10-28,1.3074,1.6542,-0.1500,8.2224,4.6806
007751,931157,2025-10-29,1.3080,1.6548,0.0500,8.2187,4.6837
007751,931157,2025-10-30,1.3054,1.6522,-0.2000,8.2350,4.6784
007751,931157,2025-10-31,1.3007,1.6475,-0.3600,8.2648,4.6906
007751,931157,2025-11-03,1.3094,1.6562,0.6700,8.2099,4.6174
007751,931157,2025-11-04,1.3133,1.6601,0.3000,8.1855,4.5883
007751,931157,2025-11-05,1.3152,1.6620,0.1400,8.1737,4.5893
007751,931157,2025-11-06,1.3263,1.6731,0.8400,8.1053,4.5557
007751,931157,2025-11-07,1.3290,1.6758,0.2000,8.0888,4.5475
007751,931157,2025-11-10,1.3392,1.6860,0.7700,8.0272,4.4555
007751,931157,2025-11-11,1.3413,1.6881,0.1600,8.0146,4.4486
007751,931157,2025-11-12,1.3457,1.6925,0.3300,7.9884,4.4401
007751,931157,2025-11-13,1.3464,1.6932,0.0500,7.9843,4.4414
007751,931157,2025-11-14,1.3388,1.6856,-0.5600,8.0296,4.4648
007751,931157,2025-11-17,1.3256,1.6724,-0.9900,8.1095,4.5044
007751,931157,2025-11-18,1.3144,1.6612,-0.8400,8.1786,4.5735
007751,931157,2025-11-19,1.3165,1.6633,0.1600,8.1656,4.5408
007751,931157,2025-11-20,1.3207,1.6675,0.3200,8.1396,4.5606
007751,931157,2025-11-21,1.2976,1.6444,-1.7500,8.2845,4.6075
007751,931157,2025-11-24,1.3005,1.6473,0.2200,8.2661,4.6040
007751,931157,2025-11-25,1.3079,1.6547,0.5700,8.2193,4.5851
007751,931157,2025-11-26,1.3078,1.6546,-0.0100,8.2199,4.5769
007751,931157,2025-11-27,1.3093,1.6561,0.1100,8.2105,4.5668
007751,931157,2025-11-28,1.3069,1.6537,-0.1800,8.2256,4.5927
007751,931157,2025-12-01,1.3195,1.6663,0.9600,8.1470,4.5376
007751,931157,2025-12-02,1.3209,1.6677,0.1100,8.1384,4.5320
007751,931157,2025-12-03,1.3214,1.6682,0.0400,8.1353,4.8762
007751,931157,2025-12-04,1.3202,1.6670,-0.0900,8.1427,4.9577
007751,931157,2025-12-05,1.3198,1.6666,-0.0300,8.1452,4.9838
007751,931157,2025-12-08,1.3108,1.6576,-0.6800,8.2011,5.0371
007751,931157,2025-12-09,1.3012,1.6480,-0.7300,8.2616,5.0674
007751,931157,2025-12-10,1.2999,1.6467,-0.1000,8.2699,5.0957
007751,931157,2025-12-11,1.2971,1.6439,-0.2200,8.2877,5.2793
007751,931157,2025-12-12,1.2980,1.6448,0.0700,8.2820,5.2877
007751,931157,2025-12-15,1.2976,1.6444,-0.0300,8.2845,5.1996
007751,931157,2025-12-16,1.2877,1.6345,-0.7600,8.3482,5.2514
007751,931157,2025-12-17,1.2920,1.6388,0.3300,8.3204,5.2873
007751,931157,2025-12-18,1.3011,1.6479,0.7000,8.2622,5.2559
007751,931157,2025-12-19,1.3029,1.6497,0.1400,8.2508,5.2581
007751,931157,2025-12-22,1.2994,1.6462,-0.2700,8.2730,5.2396
007751,931157,2025-12-23,1.3002,1.6470,0.0600,8.2680,5.2330
007751,931157,2025-12-24,1.3013,1.6481,0.0800,8.2610,5.2457
007751,931157,2025-12-25,1.3023,1.6491,0.0800,8.2546,5.2356
007751,931157,2025-12-26,1.3018,1.6486,-0.0400,8.2578,5.2354
007751,931157,2025-12-29,1.2975,1.6443,-0.3300,8.2852,5.2212
007751,931157,2025-12-30,1.2967,1.6435,-0.0600,8.2903,5.2022
007751,931157,2025-12-31,1.2955,1.6423,-0.0900,8.2980,5.2233
007751,931157,2026-01-05,1.3022,1.6490,0.5200,8.2553,4.6831
007751,931157,2026-01-06,1.3119,1.6587,0.7400,8.1942,4.6344
007751,931157,2026-01-07,1.3070,1.6538,-0.3700,6.1056,4.6734
007751,931157,2026-01-08,1.2992,1.6460,-0.6000,6.1422,4.7213
007751,931157,2026-01-09,1.2772,1.6508,0.3700,8.3464,4.7394
007751,931157,2026-01-12,1.2816,1.6552,0.3400,8.3177,4.6738
007751,931157,2026-01-13,1.2820,1.6556,0.0300,8.3151,4.6627
007751,931157,2026-01-14,1.2710,1.6446,-0.8600,8.3871,4.7567
007751,931157,2026-01-15,1.2713,1.6449,0.0200,8.3851,4.7494
007751,931157,2026-01-16,1.2634,1.6370,-0.6200,8.4375,4.9588
007751,931157,2026-01-19,1.2663,1.6399,0.2300,8.4182,4.9112
007751,931157,2026-01-20,1.2777,1.6513,0.9000,8.3431,4.8921
007751,931157,2026-01-21,1.2733,1.6469,-0.3400,8.3719,4.9016
007751,931157,2026-01-22,1.2768,1.6504,0.2700,8.3490,4.9084
007751,931157,2026-01-23,1.2775,1.6511,0.0500,8.3444,4.9365
007751,931157,2026-01-26,1.2832,1.6568,0.4500,8.3074,4.8961
007751,931157,2026-01-27,1.2800,1.6536,-0.2500,8.3281,4.8834
007751,931157,2026-01-28,1.2864,1.6600,0.5000,8.2867,4.8360
007751,931157,2026-01-29,1.3012,1.6748,1.1500,8.1924,4.7696
007751,931157,2026-01-30,1.2922,1.6658,-0.6900,8.2495,4.8387
007751,931157,2026-02-02,1.2734,1.6470,-1.4500,8.3713,4.9008
007751,931157,2026-02-03,1.2816,1.6552,0.6400,8.3177,4.8818
007751,931157,2026-02-04,1.2974,1.6710,1.2300,8.2164,4.8234
007751,931157,2026-02-05,1.3092,1.6828,0.9100,8.1424,4.7787
007751,931157,2026-02-06,1.3030,1.6766,-0.4700,8.1811,4.8061
007751,931157,2026-02-09,1.3127,1.6863,0.7400,8.1207,4.8128
007751,931157,2026-02-10,1.3149,1.6885,0.1700,8.1071,4.8045
007751,931157,2026-02-11,1.3182,1.6918,0.2500,8.0868,4.8114
007751,931157,2026-02-12,1.3118,1.6854,-0.4900,8.1262,4.8335
007751,931157,2026-02-13,1.2968,1.6704,-1.1400,8.2202,4.8897
007751,931157,2026-02-24,1.3078,1.6814,0.8500,8.1511,4.8462
007751,931157,2026-02-25,1.3077,1.6813,-0.0100,8.1517,4.8469
007751,931157,2026-02-26,1.3089,1.6825,0.0900,8.1442,4.8700
007751,931157,2026-02-27,1.3120,1.6856,0.2400,8.1250,4.8678
007751,931157,2026-03-02,1.3095,1.6831,-0.1900,8.1405,4.9079
007751,931157,2026-03-03,1.3013,1.6749,-0.6300,8.1918,4.9036
007751,931157,2026-03-04,1.2877,1.6613,-1.0500,8.2783,4.9612
007751,931157,2026-03-05,1.2940,1.6676,0.4900,8.2380,4.9335
007751,931157,2026-03-06,1.3060,1.6796,0.9300,8.1623,4.8975
007751,931157,2026-03-09,1.2945,1.6681,-0.8800,8.2348,4.9402
007751,931157,2026-03-10,1.3016,1.6752,0.5500,8.1899,4.9192
007751,931157,2026-03-11,1.3060,1.6796,0.3400,8.1623,4.9189
007751,931157,2026-03-12,1.3086,1.6822,0.2000,8.1461,4.9118
007751,931157,2026-03-13,1.3057,1.6793,-0.2200,8.1642,4.9130
007751,931157,2026-03-16,1.3022,1.6758,-0.2700,8.1861,4.8999
007751,931157,2026-03-17,1.3030,1.6766,0.0600,8.1811,4.8806
007751,931157,2026-03-18,1.2994,1.6730,-0.2800,8.2038,4.8883
007751,931157,2026-03-19,1.2880,1.6616,-0.8800,8.2764,4.9266
007751,931157,2026-03-20,1.2839,1.6575,-0.3200,8.3028,4.9554
007751,931157,2026-03-23,1.2380,1.6116,-3.5800,8.6107,5.1099
007751,931157,2026-03-24,1.2610,1.6346,1.8600,8.4536,5.0339
007751,931157,2026-03-25,1.2774,1.6510,1.3000,8.3451,4.9835
007751,931157,2026-03-26,1.2689,1.6425,-0.6700,8.4010,5.0146
007751,931157,2026-03-27,1.2698,1.6434,0.0700,8.3950,4.9959
007751,931157,2026-03-30,1.2731,1.6467,0.2600,8.3733,4.9839
007751,931157,2026-03-31,1.2762,1.6498,0.2400,8.3529,4.9392
007751,931157,2026-04-01,1.2833,1.6569,0.5600,8.3067,4.8993
007751,931157,2026-04-02,1.2839,1.6575,0.0500,8.3028,4.9008
007751,931157,2026-04-03,1.2727,1.6463,-0.8700,8.3759,4.9238
007751,931157,2026-04-07,1.2666,1.6402,-0.4800,6.5135,4.9469
007751,931157,2026-04-08,1.2666,1.6619,1.7100,8.2267,4.8795
007751,931157,2026-04-09,1.2575,1.6528,-0.7200,8.2863,4.9099
007751,931157,2026-04-10,1.2640,1.6593,0.5200,8.2437,4.8792
007751,931157,2026-04-13,1.2578,1.6531,-0.4900,8.2843,4.8388
007751,931157,2026-04-14,1.2618,1.6571,0.3200,8.2580,4.8099
007751,931157,2026-04-15,1.2664,1.6617,0.3600,8.2280,4.7993
007751,931157,2026-04-16,1.2663,1.6616,-0.0100,8.2287,4.7911
007751,931157,2026-04-17,1.2611,1.6564,-0.4100,8.2626,4.7955
007751,931157,2026-04-20,1.2650,1.6603,0.3100,8.2372,4.7524
007751,931157,2026-04-21,1.2725,1.6678,0.5900,8.1886,4.7234
007751,931157,2026-04-22,1.2724,1.6677,-0.0100,8.1892,4.7470
007751,931157,2026-04-23,1.2774,1.6727,0.3900,8.1572,4.7263
007751,931157,2026-04-24,1.2723,1.6676,-0.4000,8.1899,4.7045
007751,931157,2026-04-27,1.2619,1.6572,-0.8200,8.2574,4.7218
007751,931157,2026-04-28,1.2652,1.6605,0.2600,8.2359,4.7061
007751,931157,2026-04-29,1.2730,1.6683,0.6200,8.1854,4.6766
007751,931157,2026-04-30,1.2630,1.6583,-0.7900,8.2502,4.7496
007751,931157,2026-05-06,1.2653,1.6606,0.1800,8.2352,4.4644
007751,931157,2026-05-07,1.2620,1.6573,-0.2600,8.2567,4.4716
007751,931157,2026-05-08,1.2558,1.6511,-0.4900,8.2975,4.4990
007751,931157,2026-05-11,1.2604,1.6557,0.3700,8.2672,4.4340
007751,931157,2026-05-12,1.2570,1.6523,-0.2700,8.2896,5.0512
007751,931157,2026-05-13,1.2578,1.6531,0.0600,8.2843,4.4889
007751,931157,2026-05-14,1.2517,1.6470,-0.4800,8.3247,4.5029
007751,931157,2026-05-15,1.2396,1.6349,-0.9700,8.4059,4.5191
007751,931157,2026-05-18,1.2308,1.6261,-0.7100,8.4660,4.5624
007751,931157,2026-05-19,1.2370,1.6323,0.5000,8.4236,4.5451
007751,931157,2026-05-20,1.2306,1.6259,-0.5200,8.4674,4.5847
007751,931157,2026-05-21,1.2225,1.6178,-0.6600,8.5235,4.6094
007751,931157,2026-05-22,1.2212,1.6165,-0.1100,8.5326,4.6113
007751,931157,2026-05-25,1.2217,1.6170,0.0400,8.5291,4.5997
007751,931157,2026-05-26,1.2222,1.6175,0.0400,8.5256,4.6772
007751,931157,2026-05-27,1.2147,1.6100,-0.6100,8.5782,4.6449
007751,931157,2026-05-28,1.2067,1.6020,-0.6600,8.6351,4.6916
007751,931157,2026-05-29,1.2223,1.6176,1.2900,8.5249,4.6544
007751,931157,2026-06-01,1.2347,1.6300,1.0100,8.4393,4.6293
007751,931157,2026-06-02,1.2333,1.6286,-0.1100,8.4489,4.6206
